instance,insertion,first,random,mid,median 3,median 3 random,median 9,median 9 random,dual pivot
1054-100000,SAT:122.71:122.71:122.71:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1055-100000,SAT:122.69:122.69:122.69:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1056-100000,SAT:122.71:122.71:122.71:0,SAT:0.1:0.1:0.1:0,SAT:0.12:0.12:0.12:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1057-100000,SAT:122.57:122.57:122.57:0,SAT:0.1:0.1:0.1:0,SAT:0.12:0.12:0.12:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1058-100000,SAT:122.84:122.84:122.84:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1059-100000,SAT:122.68:122.68:122.68:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1060-100000,SAT:122.63:122.63:122.63:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1061-100000,SAT:122.63:122.63:122.63:0,SAT:0.1:0.1:0.1:0,SAT:0.12:0.12:0.12:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1062-100000,SAT:122.59:122.59:122.59:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1063-100000,SAT:122.79:122.79:122.79:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1064-100000,SAT:122.68:122.68:122.68:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1065-100000,SAT:122.69:122.69:122.69:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1066-100000,SAT:122.64:122.64:122.64:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1067-100000,SAT:122.7:122.7:122.7:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1068-100000,SAT:122.61:122.61:122.61:0,SAT:0.1:0.1:0.1:0,SAT:0.12:0.12:0.12:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1069-100000,SAT:122.66:122.66:122.66:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1070-100000,SAT:122.7:122.7:122.7:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1071-100000,SAT:122.63:122.63:122.63:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1072-100000,SAT:122.65:122.65:122.65:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1073-100000,SAT:122.81:122.81:122.81:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1074-100000,SAT:123.0:123.0:123.0:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1075-100000,SAT:122.84:122.84:122.84:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1076-100000,SAT:122.63:122.63:122.63:0,SAT:0.1:0.1:0.1:0,SAT:0.12:0.12:0.12:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1077-100000,SAT:122.73:122.73:122.73:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1078-100000,SAT:122.59:122.59:122.59:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.1:0.1:0.1:0,SAT:0.13:0.13:0.13:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1079-100000,SAT:122.76:122.76:122.76:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1080-100000,SAT:122.76:122.76:122.76:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1081-100000,SAT:122.61:122.61:122.61:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1082-100000,SAT:122.67:122.67:122.67:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1083-100000,SAT:122.67:122.67:122.67:0,SAT:0.1:0.1:0.1:0,SAT:0.12:0.12:0.12:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1084-100000,SAT:122.67:122.67:122.67:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1085-100000,SAT:122.63:122.63:122.63:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1086-100000,SAT:122.64:122.64:122.64:0,SAT:0.1:0.1:0.1:0,SAT:0.12:0.12:0.12:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1087-100000,SAT:122.62:122.62:122.62:0,SAT:0.1:0.1:0.1:0,SAT:0.12:0.12:0.12:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1088-100000,SAT:122.77:122.77:122.77:0,SAT:0.1:0.1:0.1:0,SAT:0.13:0.13:0.13:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1089-100000,SAT:122.79:122.79:122.79:0,SAT:0.1:0.1:0.1:0,SAT:0.12:0.12:0.12:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1090-100000,SAT:122.59:122.59:122.59:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1091-100000,SAT:122.78:122.78:122.78:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1092-100000,SAT:122.7:122.7:122.7:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1093-100000,SAT:122.61:122.61:122.61:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1094-100000,SAT:122.57:122.57:122.57:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1095-100000,SAT:122.63:122.63:122.63:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1096-100000,SAT:122.61:122.61:122.61:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1097-100000,SAT:122.75:122.75:122.75:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1098-100000,SAT:122.61:122.61:122.61:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1099-100000,SAT:122.7:122.7:122.7:0,SAT:0.1:0.1:0.1:0,SAT:0.12:0.12:0.12:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1100-100000,SAT:122.64:122.64:122.64:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1101-100000,SAT:122.67:122.67:122.67:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1102-100000,SAT:122.72:122.72:122.72:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1103-100000,SAT:122.9:122.9:122.9:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1104-100000,SAT:123.06:123.06:123.06:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1105-100000,SAT:122.98:122.98:122.98:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1106-100000,SAT:123.02:123.02:123.02:0,SAT:0.1:0.1:0.1:0,SAT:0.12:0.12:0.12:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1107-100000,SAT:122.96:122.96:122.96:0,SAT:0.1:0.1:0.1:0,SAT:0.12:0.12:0.12:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1108-100000,SAT:122.87:122.87:122.87:0,SAT:0.1:0.1:0.1:0,SAT:0.12:0.12:0.12:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1109-100000,SAT:122.96:122.96:122.96:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1110-100000,SAT:122.91:122.91:122.91:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1111-100000,SAT:122.91:122.91:122.91:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1112-100000,SAT:122.99:122.99:122.99:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1113-100000,SAT:122.91:122.91:122.91:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1114-100000,SAT:122.97:122.97:122.97:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1115-100000,SAT:122.89:122.89:122.89:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1116-100000,SAT:122.65:122.65:122.65:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1117-100000,SAT:122.62:122.62:122.62:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.1:0.1:0.1:0,SAT:0.13:0.13:0.13:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1118-100000,SAT:122.7:122.7:122.7:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1119-100000,SAT:122.66:122.66:122.66:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1120-100000,SAT:122.58:122.58:122.58:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1121-100000,SAT:122.76:122.76:122.76:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1122-100000,SAT:122.58:122.58:122.58:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1123-100000,SAT:122.69:122.69:122.69:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1124-100000,SAT:122.76:122.76:122.76:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1125-100000,SAT:122.75:122.75:122.75:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1126-100000,SAT:122.67:122.67:122.67:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1127-100000,SAT:122.67:122.67:122.67:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.1:0.1:0.1:0,SAT:0.13:0.13:0.13:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1128-100000,SAT:122.62:122.62:122.62:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1129-100000,SAT:122.53:122.53:122.53:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1130-100000,SAT:122.65:122.65:122.65:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1131-100000,SAT:122.68:122.68:122.68:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1132-100000,SAT:122.68:122.68:122.68:0,SAT:0.1:0.1:0.1:0,SAT:0.12:0.12:0.12:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1133-100000,SAT:122.81:122.81:122.81:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.08:0.08:0.08:0
1134-100000,SAT:122.71:122.71:122.71:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.12:0.12:0.12:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
1135-100000,SAT:122.67:122.67:122.67:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.11:0.11:0.11:0,SAT:0.14:0.14:0.14:0,SAT:0.07:0.07:0.07:0
1136-100000,SAT:122.75:122.75:122.75:0,SAT:0.11:0.11:0.11:0,SAT:0.11:0.11:0.11:0,SAT:0.1:0.1:0.1:0,SAT:0.11:0.11:0.11:0,SAT:0.13:0.13:0.13:0,SAT:0.12:0.12:0.12:0,SAT:0.13:0.13:0.13:0,SAT:0.07:0.07:0.07:0
